#group,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
#datatype,double,string,double,double,double,double,double,double,double,double,double,double,dateTime:RFC3339,string,double
#default,,,,,,,,,,,,,,,
,battery_level,device,floor_calib,height,height_std,hum_in,hum_out,pressure,start_calib,temp,temp_in,temp_out,time,wake_reason,wifi_rssi
,2.4,ESP32-S2,73,105.68,12.53,99.9,61.65,,18,,6.5,6.82,2024-01-10T16:10:24.966319924Z,timeout,-66
,2.4,ESP32-S2,73,105.56,10.49,99.9,56.79,,18,,6.3,6.5,2024-01-10T16:22:18.482383451Z,timeout,-66
,2.4,ESP32-S2,73,106.42,13.26,99.9,54.4,,18,,5.9,6.14,2024-01-10T16:34:13.150945486Z,timeout,-65
,2.4,ESP32-S2,73,106.17,12.27,99.8,57.46,,18,,5.7,6.07,2024-01-10T16:46:07.715860733Z,timeout,-65
,2.4,ESP32-S2,73,106.67,12.62,99.9,60.27,,18,,5.9,6.17,2024-01-10T16:58:00.930437957Z,timeout,-65
,2.4,ESP32-S2,73,105.06,11.21,99.9,61.95,,18,,5.9,6.3,2024-01-10T17:09:54.71415394Z,timeout,-66
,2.4,ESP32-S2,73,105.06,11.3,99.9,63.42,,18,,6.1,6.45,2024-01-10T17:21:49.010782622Z,timeout,-66
,2.4,ESP32-S2,73,110.12,11.77,99.9,64.69,,18,,6.2,6.62,2024-01-10T17:33:42.745800603Z,timeout,-66
,2.4,ESP32-S2,73,106.3,13.01,99.9,65.34,,18,,6.4,6.78,2024-01-10T17:45:36.5882351Z,timeout,-67
,2.4,ESP32-S2,73,105.68,11.36,99.9,60.73,,18,,6.4,6.73,2024-01-10T17:57:30.117135475Z,timeout,-67
,2.4,ESP32-S2,73,106.91,12.97,99.8,55.85,,18,,6.1,6.41,2024-01-10T18:09:24.350279929Z,timeout,-67
,2.4,ESP32-S2,73,103.58,12.01,99.9,57.68,,18,,5.9,6.3,2024-01-10T18:21:17.238549352Z,timeout,-60
,1.4,ESP32-S2,73,106.42,11.91,99.8,59.21,,18,,5.8,6.21,2024-01-10T18:33:11.591022174Z,timeout,-60
,2.4,ESP32-S2,73,105.68,10.44,99.9,61.22,,18,,5.9,6.26,2024-01-10T18:45:05.063617756Z,timeout,-60
,2.4,ESP32-S2,73,105.56,11.22,99.9,62.73,,18,,6,6.37,2024-01-10T18:56:58.888657098Z,timeout,-60
,2.4,ESP32-S2,73,106.05,12.23,99.9,64.21,,18,,6.1,6.52,2024-01-10T19:08:52.727211795Z,timeout,-61
,2.4,ESP32-S2,73,105.19,11.17,99.9,65.62,,18,,6.3,6.7,2024-01-10T19:20:46.04613795Z,timeout,-61
,2.4,ESP32-S2,73,,,99.8,65.45,,18,,6.3,6.84,2024-01-10T19:32:40.806001217Z,timeout,-61
,2.4,ESP32-S2,73,105.56,10.49,99.9,59.73,,18,,6.4,6.72,2024-01-10T19:44:33.491856599Z,timeout,-60
,2.4,ESP32-S2,73,105.93,11.44,99.9,55.05,,18,,6.1,6.31,2024-01-10T19:56:26.854975318Z,timeout,-61
,2.4,ESP32-S2,73,105.43,11.53,99.9,55.23,,18,,5.7,6,2024-01-10T20:08:20.580898529Z,timeout,-60
,2.4,ESP32-S2,73,105.56,11.22,99.9,58.94,,18,,5.6,5.99,2024-01-10T20:20:14.206497003Z,timeout,-60
,2.4,ESP32-S2,73,109.14,10.97,99.9,61.19,,18,,5.7,6.09,2024-01-10T20:32:08.336998479Z,timeout,-61
,2.4,ESP32-S2,73,103.7,12.25,99.9,62.92,,18,,5.9,6.25,2024-01-10T20:44:01.062464813Z,timeout,-61
,2.4,ESP32-S2,73,105.93,10.62,99.9,64.34,,18,,6,6.42,2024-01-10T20:55:55.613094584Z,timeout,-61
,2.4,ESP32-S2,73,104.32,10.94,99.8,65.58,,18,,6.1,6.6,2024-01-10T21:07:50.06809726Z,timeout,-61
,2.4,ESP32-S2,73,104.81,11.63,99.9,65.49,,18,,6.4,6.77,2024-01-10T21:19:43.224899127Z,timeout,-62
,2.4,ESP32-S2,73,106.79,11.48,99.9,60.55,,18,,6.4,6.7,2024-01-10T21:31:37.228969186Z,timeout,-61
,1.4,ESP32-S2,73,105.06,10.94,99.9,57.67,,18,,6.1,6.42,2024-01-10T21:43:30.507365852Z,timeout,-60
,2.4,ESP32-S2,73,105.06,11.21,99.8,56.26,,18,,5.7,6.13,2024-01-10T21:55:24.966916491Z,timeout,-62
,2.4,ESP32-S2,73,105.06,11.21,99.9,59.64,,18,,5.8,6.15,2024-01-10T22:07:17.407891356Z,timeout,-61
,2.4,ESP32-S2,73,104.32,12.16,99.9,61.53,,18,,5.9,6.28,2024-01-10T22:19:11.139259648Z,timeout,-61
,2.4,ESP32-S2,73,103.46,12.19,99.9,63.07,,18,,6.1,6.46,2024-01-10T22:31:05.284145549Z,timeout,-60
,2.4,ESP32-S2,73,106.3,11.63,99.9,64.67,,18,,6.2,6.65,2024-01-10T22:42:59.531863749Z,timeout,-60
,2.4,ESP32-S2,73,104.44,11.63,99.9,65.81,,18,,6.3,6.83,2024-01-10T22:54:52.764420809Z,timeout,-60
,2.4,ESP32-S2,73,104.81,11.28,99.8,64.42,,18,,6.5,6.97,2024-01-10T23:06:47.409676276Z,timeout,-60
,2.4,ESP32-S2,73,104.94,11.51,99.9,58.91,,18,,6.5,6.79,2024-01-10T23:18:40.428853229Z,timeout,-60
,2.4,ESP32-S2,73,105.68,10.72,99.9,54.7,,18,,6.1,6.36,2024-01-10T23:30:33.856487282Z,timeout,-60
,2.4,ESP32-S2,73,106.17,10.88,99.9,56.04,,18,,5.8,6.1,2024-01-10T23:42:27.495530843Z,timeout,-60
,2.4,ESP32-S2,73,105.06,11.65,99.8,59.57,,18,,5.7,6.15,2024-01-10T23:54:21.983399476Z,timeout,-60
,14.4,ESP32-S2,73,155.31,16.12,99.9,52.19,,18,,6.3,6.6,2024-01-04T00:06:31.219069942Z,timeout,-58
,14.4,ESP32-S2,73,155.68,16.09,99.9,56.72,,18,,6.2,6.6,2024-01-04T00:18:24.754838677Z,timeout,-57
,14.4,ESP32-S2,73,156.05,15.99,99.9,59.9,,18,,6.3,6.74,2024-01-04T00:30:18.893883306Z,timeout,-57
,14.4,ESP32-S2,73,157.04,14.72,99.9,61.78,,18,,6.5,6.91,2024-01-04T00:42:12.832264764Z,timeout,-56
,16.4,ESP32-S2,73,156.67,15.27,99.9,63.75,,18,,6.7,7.08,2024-01-04T00:54:06.77402735Z,timeout,-56
,16.4,ESP32-S2,73,157.41,14.14,99.9,63.88,,18,,6.8,7.23,2024-01-04T01:06:00.609544628Z,timeout,-57
,13.4,ESP32-S2,73,157.41,14.14,99.8,57.84,,18,,6.7,7.07,2024-01-04T01:17:55.064222966Z,timeout,-57
,17.4,ESP32-S2,73,157.28,14.34,99.9,52.65,,18,,6.4,6.67,2024-01-04T01:29:47.566530984Z,timeout,-57
,14.4,ESP32-S2,73,157.28,14.34,99.9,53.44,,18,,6.2,6.41,2024-01-04T01:41:40.791999458Z,timeout,-57
,16.4,ESP32-S2,73,156.17,15.95,99.9,57.8,,18,,6.1,6.46,2024-01-04T01:53:34.72997208Z,timeout,-57
,15.4,ESP32-S2,73,154.81,17.12,99.9,60.27,,18,,6.3,6.59,2024-01-04T02:05:28.362526423Z,timeout,-57
,17.4,ESP32-S2,73,155.19,15.65,99.9,62.42,,18,,6.4,6.76,2024-01-04T02:17:22.306592454Z,timeout,-57
,12.4,ESP32-S2,73,155.43,15.84,99.9,64.3,,18,,6.5,6.93,2024-01-04T02:29:15.992140109Z,timeout,-57
,16.4,ESP32-S2,73,156.3,15.79,99.9,63.52,,18,,6.7,7.07,2024-01-04T02:41:09.981752321Z,timeout,-58
,16.4,ESP32-S2,73,153.7,15.3,99.9,58.26,,18,,6.6,6.91,2024-01-04T02:53:04.221103961Z,timeout,-58
,12.4,ESP32-S2,73,153.7,15.49,99.9,53.14,,18,,6.3,6.52,2024-01-04T03:04:57.751992834Z,timeout,-57
,15.4,ESP32-S2,73,153.95,15.85,99.9,53.89,,18,,6,6.27,2024-01-04T03:16:51.637817902Z,timeout,-57
,16.4,ESP32-S2,73,153.83,15.67,99.9,58.15,,18,,6,6.33,2024-01-04T03:28:44.708674852Z,timeout,-57
,14.4,ESP32-S2,73,151.85,15.81,99.9,60.69,,18,,6.1,6.46,2024-01-04T03:40:38.576993906Z,timeout,-57
,12.4,ESP32-S2,73,152.22,16.02,99.9,62.53,,18,,6.3,6.62,2024-01-04T03:52:31.97667131Z,timeout,-57
,13.4,ESP32-S2,73,153.33,16.33,99.9,64.48,,18,,6.4,6.8,2024-01-04T04:04:25.912877577Z,timeout,-57
,13.4,ESP32-S2,73,152.72,16.29,99.9,64.53,,18,,6.6,6.94,2024-01-04T04:16:20.574011106Z,timeout,-56
,13.4,ESP32-S2,73,153.09,16.47,99.9,58.43,,18,,6.5,6.79,2024-01-04T04:28:14.100634384Z,timeout,-57
,11.4,ESP32-S2,73,153.58,16.2,99.9,53.08,,18,,6.2,6.38,2024-01-04T04:40:07.731258476Z,timeout,-57
,11.4,ESP32-S2,73,153.09,16.47,99.8,53.59,,18,,5.8,6.12,2024-01-04T04:52:01.568846977Z,timeout,-56
,14.4,ESP32-S2,73,152.22,17.91,99.9,58.06,,18,,5.9,6.16,2024-01-04T05:03:54.893611664Z,timeout,-57
,11.4,ESP32-S2,73,153.7,16.12,99.8,60.52,,18,,5.9,6.3,2024-01-04T05:15:49.347746454Z,timeout,-57
,14.4,ESP32-S2,73,151.36,18.17,99.9,62.55,,18,,6.1,6.46,2024-01-04T05:27:43.183966241Z,timeout,-57
,11.4,ESP32-S2,73,150.86,15.16,99.9,64.51,,18,,6.3,6.63,2024-01-04T05:39:36.308486259Z,timeout,-57
,15.4,ESP32-S2,73,149.75,15.62,99.8,65.45,,18,,6.4,6.79,2024-01-04T05:51:30.709858888Z,timeout,-57
,11.4,ESP32-S2,73,150.99,16.14,99.9,59.66,,18,,6.4,6.7,2024-01-04T06:03:23.17098322Z,timeout,-57
,13.4,ESP32-S2,73,151.23,16.36,99.9,53.93,,18,,6.1,6.33,2024-01-04T06:15:16.999824359Z,timeout,-58
,10.4,ESP32-S2,73,150.49,15.99,99.9,58.86,,18,,6.2,6.6,2024-01-04T06:27:10.320841627Z,timeout,-57
,13.4,ESP32-S2,73,150.49,15.86,99.9,60.07,,18,,6.1,6.52,2024-01-04T06:39:03.962054698Z,timeout,-57
,14.4,ESP32-S2,73,151.48,15.52,99.9,61.96,,18,,6.2,6.53,2024-01-04T06:50:57.922190298Z,timeout,-57
,13.4,ESP32-S2,73,149.38,17.33,99.9,65.71,,18,,6.3,6.76,2024-01-04T07:02:51.423100749Z,timeout,-58
,11.4,ESP32-S2,73,149.38,16.75,99.9,66.24,,18,,6.5,6.9,2024-01-04T07:14:45.058566742Z,timeout,-58
,14.4,ESP32-S2,73,149.51,16.54,99.9,64.9,,18,,6.6,6.97,2024-01-04T07:26:39.200376857Z,timeout,-56
,15.4,ESP32-S2,73,150.25,16.61,99.9,58.42,,18,,6.5,6.72,2024-01-04T07:38:32.93458166Z,timeout,-56
,15.4,ESP32-S2,73,149.63,16.7,99.9,55.38,,18,,6.1,6.32,2024-01-04T07:50:26.779943404Z,timeout,-58
,10.4,ESP32-S2,73,147.9,18.51,99.9,57.17,,18,,6,6.24,2024-01-04T08:02:20.506813651Z,timeout,-57
,12.4,ESP32-S2,73,148.52,18.99,99.9,60.38,,18,,5.9,6.27,2024-01-04T08:14:14.034687771Z,timeout,-58
,12.4,ESP32-S2,73,149.26,18.58,99.9,62.41,,18,,6.1,6.38,2024-01-04T08:26:07.871540725Z,timeout,-58
,10.4,ESP32-S2,73,149.01,18.78,99.9,64.15,,18,,6.2,6.53,2024-01-04T08:38:01.608961741Z,timeout,-58
,14.4,ESP32-S2,73,152.35,18.47,99.9,65.72,,18,,6.2,6.69,2024-01-04T08:49:56.059734326Z,timeout,-58
,10.4,ESP32-S2,73,149.88,18.03,99.9,65.36,,18,,6.5,6.82,2024-01-04T09:01:50.919343883Z,timeout,-58
,12.4,ESP32-S2,73,148.15,18.17,99.9,59.14,,18,,6.4,6.63,2024-01-04T09:13:43.532549958Z,timeout,-57
,14.4,ESP32-S2,73,148.77,18.49,99.9,53.52,,18,,6.1,6.22,2024-01-04T09:25:36.956481282Z,timeout,-57
,12.4,ESP32-S2,73,148.4,18.15,99.9,53.96,,18,,5.8,5.96,2024-01-04T09:37:30.691300905Z,timeout,-58
,14.4,ESP32-S2,73,148.27,18.16,99.9,58.65,,18,,5.7,6.01,2024-01-04T09:49:24.938280496Z,timeout,-58
,14.4,ESP32-S2,73,146.3,18.44,99.9,61.17,,18,,5.8,6.15,2024-01-04T10:01:19.186523485Z,timeout,-58
,11.4,ESP32-S2,73,148.89,18.63,99.9,63.02,,18,,6,6.31,2024-01-04T10:13:13.02612954Z,timeout,-58
,14.4,ESP32-S2,73,148.4,18.25,99.9,64.97,,18,,6.1,6.47,2024-01-04T10:25:06.756724426Z,timeout,-57
,14.4,ESP32-S2,73,148.89,18.42,99.9,66.34,,18,,6.3,6.65,2024-01-04T10:37:00.698652961Z,timeout,-57
,12.4,ESP32-S2,73,147.9,17.85,99.9,61.17,,18,,6.3,6.6,2024-01-04T10:48:53.714421031Z,timeout,-58
,7.4,ESP32-S2,73,,,99.9,55.35,,18,,6.1,6.27,2024-01-04T11:00:46.555455446Z,timeout,-57
,14.4,ESP32-S2,73,149.14,18.27,99.9,53.4,,18,,5.8,5.94,2024-01-04T11:12:41.169594951Z,timeout,-57
,14.4,ESP32-S2,73,148.02,18.01,99.9,57.94,,18,,5.7,5.93,2024-01-04T11:24:34.921857708Z,timeout,-56
,9.4,ESP32-S2,73,146.67,17.97,99.9,60.88,,18,,5.8,6.07,2024-01-04T11:36:29.267256101Z,timeout,-57
,11.4,ESP32-S2,73,146.42,18.28,99.9,62.76,,18,,5.9,6.22,2024-01-04T11:48:23.002857679Z,timeout,-58
,10.4,ESP32-S2,73,146.91,17.64,99.9,64.71,,18,,6.1,6.39,2024-01-04T12:00:17.149454545Z,timeout,-58
,11.4,ESP32-S2,73,146.3,18.44,99.9,66.29,,18,,6.2,6.57,2024-01-04T12:12:11.090696726Z,timeout,-58
,11.4,ESP32-S2,73,145.8,18.23,99.9,64.64,,18,,6.3,6.68,2024-01-04T12:24:04.503495502Z,timeout,-57
,14.4,ESP32-S2,73,146.67,17.97,99.9,58.11,,18,,6.2,6.45,2024-01-04T12:35:57.762450328Z,timeout,-58
,10.4,ESP32-S2,73,146.05,17.47,99.9,53.01,,18,,5.9,6.03,2024-01-04T12:47:51.371469942Z,timeout,-58
,11.4,ESP32-S2,73,144.57,17,99.9,54.78,,18,,5.6,5.85,2024-01-04T12:59:44.70187453Z,timeout,-55
,11.4,ESP32-S2,73,145.06,16.87,99.9,59.48,,18,,5.6,5.94,2024-01-04T13:11:38.435789178Z,timeout,-57
,13.4,ESP32-S2,73,144.94,16.9,99.9,61.79,,18,,5.8,6.08,2024-01-04T13:23:32.265938171Z,timeout,-57
,9.4,ESP32-S2,73,145.06,16.87,99.9,63.83,,18,,5.9,6.25,2024-01-04T13:35:26.307825588Z,timeout,-55
,11.4,ESP32-S2,73,142.1,16.88,99.9,65.5,,18,,6.1,6.43,2024-01-04T13:47:20.049162023Z,timeout,-57
,11.4,ESP32-S2,73,144.81,16.7,99.9,66.5,,18,,6.3,6.6,2024-01-04T13:59:14.110294218Z,timeout,-57
,11.4,ESP32-S2,73,145.06,16.87,99.9,60.73,,18,,6.3,6.52,2024-01-04T14:11:08.230417205Z,timeout,-57
,13.4,ESP32-S2,73,145.06,16.87,99.9,54.95,,18,,6,6.16,2024-01-04T14:23:01.760230502Z,timeout,-55
,11.4,ESP32-S2,73,144.94,16.78,99.9,53.9,,18,,5.7,5.86,2024-01-04T14:34:55.494736365Z,timeout,-57
,7.4,ESP32-S2,73,,,99.8,58.57,,18,,5.5,5.88,2024-01-04T14:46:48.728677372Z,timeout,-57
,12.4,ESP32-S2,73,141.36,15.2,99.9,61.31,,18,,5.7,6.01,2024-01-04T14:58:42.658141065Z,timeout,-57
,7.4,ESP32-S2,73,,,99.8,63.24,,18,,5.7,6.18,2024-01-04T15:10:35.880604421Z,timeout,-58
,12.4,ESP32-S2,73,141.36,15.2,99.9,65.08,,18,,5.9,6.34,2024-01-04T15:22:30.329920923Z,timeout,-57
,10.4,ESP32-S2,73,141.36,15.2,99.9,66.51,,18,,6.2,6.52,2024-01-04T15:34:24.583436437Z,timeout,-57
,7.4,ESP32-S2,73,141.23,15.26,99.9,62.75,,18,,6.3,6.55,2024-01-04T15:46:18.729433312Z,timeout,-57
,7.4,ESP32-S2,73,141.36,15.2,99.9,56.26,,18,,6.1,6.24,2024-01-04T15:58:12.560414889Z,timeout,-58
,13.4,ESP32-S2,73,141.36,15.2,99.8,52.51,,18,,5.6,5.84,2024-01-04T16:10:06.219404853Z,timeout,-58
,12.4,ESP32-S2,73,141.36,15.2,99.9,56.04,,18,,5.4,5.76,2024-01-04T16:21:59.006306209Z,timeout,-57
,6.4,ESP32-S2,73,137.16,14.34,99.9,60.15,,18,,5.6,5.88,2024-01-04T16:33:53.052203914Z,timeout,-58
,6.4,ESP32-S2,73,140.86,15.44,99.8,62.56,,18,,5.6,6.03,2024-01-04T16:45:47.088377701Z,timeout,-57
,9.4,ESP32-S2,73,136.67,14.31,99.9,64.42,,18,,5.8,6.2,2024-01-04T16:57:41.031615486Z,timeout,-57
,6.4,ESP32-S2,73,140.74,15.49,99.9,71.15,,18,,7,8.74,2024-01-04T17:09:35.569102072Z,timeout,-58
,13.4,ESP32-S2,73,142.35,15.51,99.9,65.45,,18,,7.5,8.18,2024-01-04T17:21:28.986832997Z,timeout,-58
,7.4,ESP32-S2,73,140.62,15.02,99.9,64,,18,,7.2,7.76,2024-01-04T17:33:22.647909162Z,timeout,-63
,6.4,ESP32-S2,73,136.42,13.46,99.8,62.3,,18,,7,7.61,2024-01-04T17:45:16.89182232Z,timeout,-58
,12.4,ESP32-S2,73,137.28,13.39,99.9,68.64,,18,,7.1,7.9,2024-01-04T17:57:10.112562585Z,timeout,-66
,7.4,ESP32-S2,73,134.44,14.53,99.9,67.67,,18,,7.4,8.15,2024-01-04T18:09:04.648079306Z,timeout,-62
,11.4,ESP32-S2,73,134.32,13.59,99.9,67.6,,18,,7.4,7.99,2024-01-04T18:20:58.724555668Z,timeout,-61
,7.4,ESP32-S2,73,133.33,14.14,99.9,68.34,,18,,7.4,7.93,2024-01-04T18:32:52.347616165Z,timeout,-61
,12.4,ESP32-S2,73,133.21,14.11,99.9,65.67,,18,,7.4,7.81,2024-01-04T18:44:45.778600424Z,timeout,-60
,11.4,ESP32-S2,73,134.44,14.74,99.8,61.74,,18,,7.1,7.52,2024-01-04T18:56:39.778295078Z,timeout,-60
,6.4,ESP32-S2,73,136.17,14.87,99.9,56.43,,18,,6.7,6.96,2024-01-04T19:08:32.445424695Z,timeout,-61
,6.4,ESP32-S2,73,134.57,14.89,99.9,57.51,,18,,6.4,6.7,2024-01-04T19:20:25.962167408Z,timeout,-61
,11.4,ESP32-S2,73,132.1,12.56,99.9,61.02,,18,,6.4,6.73,2024-01-04T19:32:19.348661859Z,timeout,-61
,6.4,ESP32-S2,73,134.07,14.18,99.9,62.94,,18,,6.5,6.85,2024-01-04T19:44:13.326834743Z,timeout,-61
,11.4,ESP32-S2,73,136.05,14.94,99.9,64.81,,18,,6.6,7,2024-01-04T19:56:07.465423074Z,timeout,-60
,12.4,ESP32-S2,73,134.07,14.81,99.9,66.09,,18,,6.7,7.17,2024-01-04T20:08:01.917973648Z,timeout,-60
,12.4,ESP32-S2,73,135.68,15.26,99.9,61.8,,18,,6.8,7.1,2024-01-04T20:19:55.75934913Z,timeout,-60
,11.4,ESP32-S2,73,134.69,15.11,99.9,56.52,,18,,6.5,6.73,2024-01-04T20:31:49.551664495Z,timeout,-60
,12.4,ESP32-S2,73,134.44,15.01,99.9,54.63,,18,,6.2,6.4,2024-01-04T20:43:42.830156213Z,timeout,-61
,12.4,ESP32-S2,73,134.44,15.01,99.8,58.46,,18,,6,6.41,2024-01-04T20:55:36.866013696Z,timeout,-61
,11.4,ESP32-S2,73,135.43,14.99,99.9,61.17,,18,,6.2,6.54,2024-01-04T21:07:29.882825138Z,timeout,-60
,6.4,ESP32-S2,73,134.2,14.83,99.9,63.3,,18,,6.3,6.7,2024-01-04T21:19:23.917441798Z,timeout,-60
,12.4,ESP32-S2,73,133.09,14.14,99.9,65.1,,18,,6.5,6.88,2024-01-04T21:31:17.980346099Z,timeout,-60
,11.4,ESP32-S2,73,133.46,14.11,99.9,64.83,,18,,6.7,7.02,2024-01-04T21:43:12.015670318Z,timeout,-60
,6.4,ESP32-S2,73,134.44,14.25,99.9,60.92,,18,,6.7,7.04,2024-01-04T21:55:13.969381683Z,timeout,-59
,6.4,ESP32-S2,73,133.95,14.78,99.9,55.04,,18,,6.4,6.62,2024-01-04T22:06:59.87845172Z,timeout,-59
,6.4,ESP32-S2,73,132.59,13.39,99.8,54.94,,18,,6,6.39,2024-01-04T22:18:53.819041841Z,timeout,-60
,10.4,ESP32-S2,73,132.96,13.96,99.9,58.98,,18,,6.1,6.4,2024-01-04T22:30:47.144194356Z,timeout,-60
,5.4,ESP32-S2,73,132.47,13.56,99.9,61.52,,18,,6.2,6.53,2024-01-04T22:42:40.777903658Z,timeout,-59
,7.4,ESP32-S2,73,134.32,14.72,99.9,63.42,,18,,6.3,6.69,2024-01-04T22:54:34.413718239Z,timeout,-59
,7.4,ESP32-S2,73,133.33,14.14,99.9,65.26,,18,,6.5,6.86,2024-01-04T23:06:28.143714534Z,timeout,-59
,10.4,ESP32-S2,73,133.83,14.68,99.9,63.45,,18,,6.6,6.95,2024-01-04T23:18:21.982831697Z,timeout,-59
,10.4,ESP32-S2,73,133.09,14.96,99.9,57.32,,18,,6.4,6.68,2024-01-04T23:30:15.411634417Z,timeout,-59
,5.4,ESP32-S2,73,131.23,14.02,99.9,52.5,,18,,6.1,6.25,2024-01-04T23:42:09.041563441Z,timeout,-59
,5.4,ESP32-S2,73,131.85,14.03,99.9,54.62,,18,,5.8,6.14,2024-01-04T23:54:02.984136443Z,timeout,-59
,1.4,ESP32-S2,73,100.99,12.11,99.9,62.75,,18,,6.5,7.02,2024-01-12T00:05:40.772661001Z,timeout,-58
,1.4,ESP32-S2,73,102.35,12.92,99.9,64.49,,18,,6.7,7.2,2024-01-12T00:17:34.239135428Z,timeout,-57
,1.4,ESP32-S2,73,105.19,10.99,99.9,64.95,,18,,6.9,7.36,2024-01-12T00:29:27.784570544Z,timeout,-57
,1.4,ESP32-S2,73,104.07,11.7,99.9,59.51,,18,,6.9,7.28,2024-01-12T00:41:21.814290747Z,timeout,-58
,1.4,ESP32-S2,73,103.95,12.05,99.9,54.62,,18,,6.4,6.88,2024-01-12T00:53:15.546855162Z,timeout,-57
,1.4,ESP32-S2,73,104.07,11.78,99.9,55,,18,,6.1,6.57,2024-01-12T01:05:08.876615818Z,timeout,-57
,1.4,ESP32-S2,73,104.94,11.07,99.9,59.1,,18,,6.1,6.58,2024-01-12T01:17:02.201033831Z,timeout,-57
,1.4,ESP32-S2,73,100.74,12.3,99.9,61.38,,18,,6.3,6.7,2024-01-12T01:28:56.136430399Z,timeout,-57
,1.4,ESP32-S2,73,100.99,11.94,99.9,63.38,,18,,6.3,6.87,2024-01-12T01:40:49.872326009Z,timeout,-58
,1.4,ESP32-S2,73,101.23,11.74,99.9,64.89,,18,,6.6,7.04,2024-01-12T01:52:43.295683149Z,timeout,-58
,1.4,ESP32-S2,73,104.07,12.03,99.8,64.83,,18,,6.7,7.21,2024-01-12T02:04:37.204351954Z,timeout,-57
,1.4,ESP32-S2,73,104.69,11.31,99.9,59.19,,18,,6.7,7.07,2024-01-12T02:16:29.841743193Z,timeout,-57
,1.4,ESP32-S2,73,105.31,10.86,99.9,54.25,,18,,6.3,6.63,2024-01-12T02:28:23.373680038Z,timeout,-56
,1.4,ESP32-S2,73,100.99,11.86,99.8,55.4,,18,,5.9,6.35,2024-01-12T02:40:17.314007915Z,timeout,-57
,1.4,ESP32-S2,73,104.2,11.68,99.9,59.4,,18,,5.9,6.38,2024-01-12T02:52:10.22872727Z,timeout,-57
,1.4,ESP32-S2,73,104.44,11.45,99.9,61.55,,18,,6,6.51,2024-01-12T03:04:04.082201902Z,timeout,-57
,1.4,ESP32-S2,73,103.58,12.26,99.9,63.37,,18,,6.2,6.68,2024-01-12T03:15:58.000123343Z,timeout,-57
,1.4,ESP32-S2,73,103.21,12.53,99.9,64.89,,18,,6.4,6.86,2024-01-12T03:27:52.046370019Z,timeout,-58
,1.4,ESP32-S2,73,103.58,11.93,99.9,65.76,,18,,6.6,7.04,2024-01-12T03:39:45.732438298Z,timeout,-57
,1.4,ESP32-S2,73,104.2,11.68,99.9,60.16,,18,,6.5,6.96,2024-01-12T03:51:39.370440677Z,timeout,-57
,1.4,ESP32-S2,73,103.7,12.17,99.9,54.74,,18,,6.2,6.54,2024-01-12T04:03:32.39411471Z,timeout,-57
,1.4,ESP32-S2,73,104.07,11.7,99.9,54.58,,18,,5.8,6.19,2024-01-12T04:15:26.67400904Z,timeout,-57
,1.4,ESP32-S2,73,104.81,10.83,99.9,58.8,,18,,5.7,6.17,2024-01-12T04:27:19.693245696Z,timeout,-57
,1.4,ESP32-S2,73,103.09,12.21,99.9,61.23,,18,,5.8,6.29,2024-01-12T04:39:13.279201074Z,timeout,-57
,1.4,ESP32-S2,73,104.44,11.28,99.9,63.29,,18,,6,6.46,2024-01-12T04:51:07.162499888Z,timeout,-57
,1.4,ESP32-S2,73,103.58,12.42,99.9,64.67,,18,,6.2,6.64,2024-01-12T05:03:01.306056727Z,timeout,-57
,1.4,ESP32-S2,73,103.95,11.97,99.9,65.97,,18,,6.4,6.83,2024-01-12T05:14:54.634318833Z,timeout,-58
,1.4,ESP32-S2,73,102.59,12.93,99.9,62.94,,18,,6.5,6.91,2024-01-12T05:26:48.572245245Z,timeout,-59
,1.4,ESP32-S2,73,101.6,12.54,99.9,57.65,,18,,6.3,6.64,2024-01-12T05:38:42.038051002Z,timeout,-57
,1.4,ESP32-S2,73,104.07,11.78,99.9,63.19,,18,,6.2,7.03,2024-01-12T05:50:35.937748436Z,timeout,-61
,1.4,ESP32-S2,73,100.99,11.51,99.9,66.52,,18,,6.7,7.46,2024-01-12T06:02:30.39054368Z,timeout,-62
,1.4,ESP32-S2,73,104.07,11.7,99.9,64.93,,18,,6.9,7.53,2024-01-12T06:14:24.120628497Z,timeout,-66
,1.4,ESP32-S2,73,103.21,12.61,99.9,65.35,,18,,7,7.53,2024-01-12T06:26:17.961931708Z,timeout,-65
,1.4,ESP32-S2,73,103.09,12.77,99.9,66.25,,18,,7.1,7.59,2024-01-12T06:38:12.201920971Z,timeout,-65
,1.4,ESP32-S2,73,103.7,12.17,99.9,65.35,,18,,7.2,7.63,2024-01-12T06:50:05.838051916Z,timeout,-63
,1.4,ESP32-S2,73,102.22,12.2,99.9,59.39,,18,,6.9,7.34,2024-01-12T07:01:59.06057077Z,timeout,-63
,1.4,ESP32-S2,73,102.1,12.35,99.9,55.23,,18,,6.5,6.82,2024-01-12T07:13:52.284309488Z,timeout,-62
,1.4,ESP32-S2,73,101.85,12.33,99.9,57.12,,18,,6.2,6.55,2024-01-12T07:25:45.504983637Z,timeout,-61
,1.4,ESP32-S2,73,102.22,13.22,99.9,60.78,,18,,6.1,6.57,2024-01-12T07:37:39.135987399Z,timeout,-66
,1.4,ESP32-S2,73,101.11,11.8,99.8,62.69,,18,,6.1,6.69,2024-01-12T07:49:33.177440287Z,timeout,-66
