Unnamed: 0,battery_level,device,floor_calib,height,height_std,hum_in,hum_out,pressure,start_calib,temp,temp_in,temp_out,time,wake_reason,wifi_rssi
,3.4,ESP32-S2,73.0,122.84,14.58,78.7,60.35,,18.0,,5.0,5.53,2024-01-07 10:23:12.638703736+00:00,timeout,-57.0
,3.4,ESP32-S2,73.0,121.73,14.2,81.7,62.25,,18.0,,5.2,5.63,2024-01-07 10:35:06.161551622+00:00,timeout,-57.0
,3.4,ESP32-S2,73.0,122.1,14.39,84.0,63.76,,18.0,,5.3,5.76,2024-01-07 10:46:59.687747302+00:00,timeout,-57.0
,4.4,ESP32-S2,73.0,121.48,13.97,86.4,65.13,,18.0,,5.5,5.92,2024-01-07 10:58:53.221593967+00:00,timeout,-56.0
,3.4,ESP32-S2,73.0,122.22,14.28,88.4,66.04,,18.0,,5.7,6.08,2024-01-07 11:10:46.984672605+00:00,timeout,-57.0
,3.4,ESP32-S2,73.0,120.25,14.01,88.7,65.26,,18.0,,5.8,6.19,2024-01-07 11:22:40.986572941+00:00,timeout,-57.0
,3.4,ESP32-S2,73.0,121.73,14.27,83.7,60.26,,18.0,,5.5,6.04,2024-01-07 11:34:35.249103321+00:00,timeout,-57.0
,3.4,ESP32-S2,73.0,122.84,14.16,77.2,55.32,,18.0,,5.1,5.67,2024-01-07 11:46:28.773220915+00:00,timeout,-58.0
,4.4,ESP32-S2,73.0,123.83,14.4,75.5,56.35,,18.0,,5.0,5.44,2024-01-07 11:58:21.896270605+00:00,timeout,-58.0
,3.4,ESP32-S2,73.0,120.62,14.26,78.1,60.36,,18.0,,5.0,5.46,2024-01-07 12:10:15.321918624+00:00,timeout,-57.0
,3.4,ESP32-S2,73.0,120.37,14.14,81.2,62.42,,18.0,,5.2,5.58,2024-01-07 12:22:09.766619849+00:00,timeout,-57.0
,3.4,ESP32-S2,73.0,120.25,13.72,87.2,72.15,,18.0,,5.7,6.44,2024-01-07 12:34:04.017554095+00:00,timeout,-59.0
,4.3,ESP32-S2,73.0,121.48,13.97,90.8,66.54,,18.0,,6.3,6.91,2024-01-07 12:45:57.861404096+00:00,timeout,-59.0
,3.4,ESP32-S2,73.0,120.37,14.14,91.3,66.62,,18.0,,6.6,6.97,2024-01-07 12:57:51.590509992+00:00,timeout,-60.0
,4.4,ESP32-S2,73.0,121.6,13.94,87.3,61.37,,18.0,,6.5,7.05,2024-01-07 13:09:45.640526495+00:00,timeout,-61.0
,3.4,ESP32-S2,73.0,120.99,14.06,78.3,54.24,,18.0,,6.1,6.53,2024-01-07 13:21:39.056777837+00:00,timeout,-61.0
,3.4,ESP32-S2,73.0,121.23,14.02,79.1,61.33,,18.0,,6.1,6.78,2024-01-07 13:33:32.177412313+00:00,timeout,-59.0
,3.4,ESP32-S2,73.0,121.48,13.97,82.9,62.23,,18.0,,6.3,6.88,2024-01-07 13:45:26.219100620+00:00,timeout,-60.0
,4.4,ESP32-S2,73.0,121.36,14.0,84.0,63.22,,18.0,,6.3,6.8,2024-01-07 13:57:20.464871762+00:00,timeout,-60.0
,3.4,ESP32-S2,73.0,120.49,14.13,86.0,64.41,,18.0,,6.4,6.82,2024-01-07 14:09:14.029396480+00:00,timeout,-62.0
,3.4,ESP32-S2,73.0,124.94,13.76,88.9,66.22,,18.0,,6.5,7.0,2024-01-07 14:21:07.729232162+00:00,timeout,-59.0
,3.4,ESP32-S2,73.0,121.48,13.97,89.4,65.65,,18.0,,6.6,7.04,2024-01-07 14:33:01.800821934+00:00,timeout,-60.0
,3.4,ESP32-S2,73.0,120.12,13.88,84.1,60.11,,18.0,,6.4,6.78,2024-01-07 14:44:55.197758853+00:00,timeout,-60.0
,4.4,ESP32-S2,73.0,120.74,14.1,77.0,54.18,,18.0,,5.9,6.31,2024-01-07 14:56:48.623536532+00:00,timeout,-60.0
,3.4,ESP32-S2,73.0,120.99,14.06,75.1,56.56,,18.0,,5.7,6.06,2024-01-07 15:08:41.844997171+00:00,timeout,-59.0
,3.4,ESP32-S2,73.0,122.1,14.39,78.2,60.56,,18.0,,5.7,6.1,2024-01-07 15:20:35.174292513+00:00,timeout,-60.0
,3.4,ESP32-S2,73.0,119.14,13.46,81.4,62.55,,18.0,,5.8,6.22,2024-01-07 15:32:29.214211076+00:00,timeout,-60.0
,3.4,ESP32-S2,73.0,120.99,14.06,83.9,64.06,,18.0,,5.9,6.36,2024-01-07 15:44:23.051297310+00:00,timeout,-60.0
,3.4,ESP32-S2,73.0,121.11,14.04,86.7,65.52,,18.0,,6.1,6.52,2024-01-07 15:56:16.789312242+00:00,timeout,-60.0
,3.4,ESP32-S2,73.0,120.49,14.13,88.9,67.01,,18.0,,6.3,6.69,2024-01-07 16:08:10.375529666+00:00,timeout,-60.0
,3.4,ESP32-S2,73.0,120.86,14.08,85.8,62.36,,18.0,,6.2,6.66,2024-01-07 16:20:04.562787723+00:00,timeout,-60.0
,3.4,ESP32-S2,73.0,120.99,14.06,79.3,56.27,,18.0,,5.9,6.32,2024-01-07 16:31:57.494830684+00:00,timeout,-60.0
,3.4,ESP32-S2,73.0,120.99,14.06,74.3,54.59,,18.0,,5.6,5.97,2024-01-07 16:43:51.420441695+00:00,timeout,-60.0
,3.4,ESP32-S2,73.0,115.31,14.15,79.5,73.35,,18.0,,5.9,6.7,2024-01-07 16:55:45.216962166+00:00,timeout,-66.0
,3.4,ESP32-S2,73.0,115.43,14.06,91.5,65.67,,18.0,,6.5,7.1,2024-01-07 17:07:38.791225622+00:00,timeout,-74.0
,3.4,ESP32-S2,73.0,114.57,14.3,95.3,65.48,,18.0,,6.7,7.08,2024-01-07 17:19:32.651388078+00:00,timeout,-61.0
,3.4,ESP32-S2,73.0,114.32,14.39,97.0,66.31,,18.0,,6.6,7.13,2024-01-07 17:31:26.733801862+00:00,timeout,-65.0
,3.4,ESP32-S2,73.0,114.57,14.23,98.8,66.86,,18.0,,6.9,7.29,2024-01-07 17:43:20.297901384+00:00,timeout,-64.0
,3.4,ESP32-S2,73.0,114.81,14.35,99.8,63.24,,18.0,,7.1,7.63,2024-01-07 17:55:14.234575336+00:00,timeout,-72.0
,3.4,ESP32-S2,73.0,115.43,14.06,99.5,56.05,,18.0,,6.8,7.06,2024-01-07 18:07:07.869860048+00:00,timeout,-68.0
,3.4,ESP32-S2,73.0,114.57,14.51,99.8,63.2,,18.0,,6.5,6.83,2024-01-07 18:19:01.098973164+00:00,timeout,-68.0
,3.4,ESP32-S2,73.0,115.8,14.21,99.8,64.86,,18.0,,6.7,7.47,2024-01-07 18:30:56.286894495+00:00,timeout,-68.0
,3.4,ESP32-S2,73.0,118.52,13.27,99.9,72.15,,18.0,,8.7,11.06,2024-01-07 18:42:50.823548260+00:00,timeout,-51.0
,3.4,ESP32-S2,73.0,116.42,13.78,99.9,63.01,,18.0,,13.7,15.44,2024-01-07 18:54:45.974400359+00:00,timeout,-46.0
,3.4,ESP32-S2,73.0,114.69,14.01,99.9,63.36,,18.0,,15.2,16.89,2024-01-07 18:58:44.263018761+00:00,timeout,-50.0
,4.4,ESP32-S2,73.0,113.33,13.37,99.9,62.1,,18.0,,16.6,17.8,2024-01-07 19:02:42.652745778+00:00,timeout,-45.0
,3.4,ESP32-S2,73.0,115.43,14.13,99.9,60.94,,18.0,,17.4,18.41,2024-01-07 19:06:40.875342452+00:00,timeout,-49.0
,4.4,ESP32-S2,73.0,112.72,13.24,99.9,60.19,,18.0,,17.9,18.9,2024-01-07 19:10:39.435476212+00:00,timeout,-50.0
,4.4,ESP32-S2,73.0,115.56,13.61,99.9,58.88,,18.0,,18.3,19.23,2024-01-07 19:14:37.377570551+00:00,timeout,-50.0
,3.4,ESP32-S2,73.0,116.3,14.38,99.9,58.41,,18.0,,18.6,19.52,2024-01-07 19:18:35.798800021+00:00,timeout,-48.0
,4.4,ESP32-S2,73.0,116.67,14.49,99.9,58.53,,18.0,,18.8,19.74,2024-01-07 19:22:34.014932987+00:00,timeout,-49.0
,4.4,ESP32-S2,73.0,117.41,14.32,99.9,58.03,,18.0,,19.0,19.91,2024-01-07 19:26:32.384438093+00:00,timeout,-47.0
,4.4,ESP32-S2,73.0,116.79,13.75,99.9,57.95,,18.0,,19.2,20.06,2024-01-07 19:30:31.219830076+00:00,timeout,-46.0
,4.4,ESP32-S2,73.0,119.38,12.7,99.9,57.18,,18.0,,19.3,20.18,2024-01-07 19:34:28.746345352+00:00,timeout,-52.0
,4.4,ESP32-S2,73.0,119.01,12.53,99.9,56.55,,18.0,,19.4,20.26,2024-01-07 19:38:27.136541304+00:00,timeout,-48.0
,4.4,ESP32-S2,73.0,120.12,13.59,99.9,55.11,,18.0,,19.7,20.48,2024-01-07 19:42:25.252938867+00:00,timeout,-52.0
,3.4,ESP32-S2,73.0,119.26,15.34,99.9,53.51,,18.0,,20.0,20.54,2024-01-07 19:46:23.304419224+00:00,timeout,-43.0
,4.4,ESP32-S2,73.0,122.22,15.3,99.9,52.37,,18.0,,20.1,20.59,2024-01-07 19:50:21.584646199+00:00,timeout,-43.0
,3.4,ESP32-S2,73.0,122.96,15.59,99.9,53.0,,18.0,,20.1,20.61,2024-01-07 19:54:19.575725083+00:00,timeout,-41.0
,4.4,ESP32-S2,73.0,118.4,15.48,99.9,51.94,,18.0,,20.2,20.64,2024-01-07 19:58:17.669637003+00:00,timeout,-40.0
,3.4,ESP32-S2,73.0,122.22,15.3,99.9,52.29,,18.0,,20.2,20.69,2024-01-07 20:02:15.834060163+00:00,timeout,-40.0
,4.4,ESP32-S2,73.0,122.47,15.36,99.9,51.79,,18.0,,20.2,20.7,2024-01-07 20:06:13.878609667+00:00,timeout,-40.0
,3.4,ESP32-S2,73.0,123.83,16.77,99.9,51.82,,18.0,,20.3,20.72,2024-01-07 20:10:12.202467606+00:00,timeout,-42.0
,4.4,ESP32-S2,73.0,123.21,16.39,99.9,52.09,,18.0,,20.3,20.79,2024-01-07 20:14:10.488872362+00:00,timeout,-42.0
,3.4,ESP32-S2,73.0,123.33,15.47,99.9,51.91,,18.0,,20.5,20.82,2024-01-07 20:18:08.676248684+00:00,timeout,-43.0
,4.4,ESP32-S2,73.0,123.95,16.36,99.9,51.67,,18.0,,20.5,20.84,2024-01-07 20:22:06.667136747+00:00,timeout,-43.0
,3.4,ESP32-S2,73.0,122.22,15.3,99.9,51.68,,18.0,,20.5,20.85,2024-01-07 20:26:04.938600490+00:00,timeout,-44.0
,3.4,ESP32-S2,73.0,124.69,17.06,99.9,51.67,,18.0,,20.6,20.87,2024-01-07 20:30:03.022455531+00:00,timeout,-43.0
,4.4,ESP32-S2,73.0,124.69,16.03,99.9,50.97,,18.0,,20.5,20.87,2024-01-07 20:34:01.316843045+00:00,timeout,-43.0
,4.4,ESP32-S2,73.0,124.32,15.96,99.9,50.77,,18.0,,20.6,20.91,2024-01-07 20:37:59.395713291+00:00,timeout,-45.0
,4.4,ESP32-S2,73.0,125.06,14.47,99.9,52.2,,18.0,,20.5,20.92,2024-01-07 20:41:57.575265348+00:00,timeout,-44.0
,4.4,ESP32-S2,73.0,125.43,14.18,99.9,52.45,,18.0,,20.4,20.84,2024-01-07 20:45:55.656402014+00:00,timeout,-44.0
,3.4,ESP32-S2,73.0,125.43,14.25,99.9,52.74,,18.0,,20.4,20.75,2024-01-07 20:49:53.809507686+00:00,timeout,-45.0
,3.4,ESP32-S2,73.0,125.56,14.24,99.9,52.28,,18.0,,20.3,20.67,2024-01-07 20:53:52.131419439+00:00,timeout,-44.0
,3.4,ESP32-S2,73.0,124.57,15.07,99.9,52.11,,18.0,,20.2,20.59,2024-01-07 20:57:50.418228339+00:00,timeout,-46.0
,4.4,ESP32-S2,73.0,125.56,14.45,99.9,52.09,,18.0,,20.1,20.57,2024-01-07 21:01:48.601435738+00:00,timeout,-44.0
,4.4,ESP32-S2,73.0,124.94,14.26,99.9,50.86,,18.0,,20.1,20.49,2024-01-07 21:05:46.785816330+00:00,timeout,-44.0
,3.4,ESP32-S2,73.0,125.43,14.46,99.9,52.4,,18.0,,20.1,20.46,2024-01-07 21:09:45.077908755+00:00,timeout,-44.0
,3.4,ESP32-S2,73.0,124.69,15.14,99.9,46.11,,18.0,,19.9,19.19,2024-01-07 21:13:43.165745480+00:00,timeout,-67.0
,3.4,ESP32-S2,73.0,124.44,13.81,99.9,44.02,,18.0,,18.4,16.62,2024-01-07 21:17:40.729248331+00:00,timeout,-66.0
,3.4,ESP32-S2,73.0,124.44,13.15,99.9,44.45,,18.0,,16.9,14.92,2024-01-07 21:21:38.715265280+00:00,timeout,-66.0
,3.4,ESP32-S2,73.0,123.58,13.87,99.9,45.66,,18.0,,15.3,13.74,2024-01-07 21:25:36.792618377+00:00,timeout,-66.0
,3.4,ESP32-S2,73.0,123.46,13.7,99.9,47.0,,18.0,,14.1,12.82,2024-01-07 21:29:34.970401140+00:00,timeout,-65.0
,3.4,ESP32-S2,73.0,124.07,13.78,99.9,48.57,,18.0,,13.1,12.09,2024-01-07 21:33:33.052281594+00:00,timeout,-66.0
,3.4,ESP32-S2,73.0,123.21,13.21,99.9,49.63,,18.0,,12.3,11.48,2024-01-07 21:37:31.106611211+00:00,timeout,-66.0
,3.4,ESP32-S2,73.0,122.72,13.02,99.9,50.74,,18.0,,11.6,11.03,2024-01-07 21:41:29.333133415+00:00,timeout,-66.0
,3.4,ESP32-S2,73.0,121.73,12.71,99.9,51.79,,18.0,,11.1,10.59,2024-01-07 21:45:27.402038083+00:00,timeout,-67.0
,3.4,ESP32-S2,73.0,119.14,13.08,99.9,52.52,,18.0,,10.6,10.25,2024-01-07 21:49:25.382321120+00:00,timeout,-67.0
,3.4,ESP32-S2,73.0,122.1,13.53,99.9,53.36,,18.0,,10.2,9.98,2024-01-07 21:53:23.485193812+00:00,timeout,-67.0
,3.4,ESP32-S2,73.0,121.6,12.43,99.9,54.09,,18.0,,9.9,9.76,2024-01-07 21:57:21.756252258+00:00,timeout,-69.0
,3.4,ESP32-S2,73.0,118.02,12.97,99.9,56.82,,18.0,,9.2,9.13,2024-01-07 22:09:15.792218997+00:00,timeout,-67.0
,3.4,ESP32-S2,73.0,119.26,13.46,99.8,56.81,,18.0,,8.6,8.76,2024-01-07 22:21:08.921924607+00:00,timeout,-67.0
,3.4,ESP32-S2,73.0,119.14,13.08,99.9,52.06,,18.0,,8.2,8.21,2024-01-07 22:33:02.446233066+00:00,timeout,-67.0
,3.4,ESP32-S2,73.0,119.14,13.08,99.9,48.27,,18.0,,7.6,7.6,2024-01-07 22:44:56.050273569+00:00,timeout,-66.0
,3.4,ESP32-S2,73.0,116.42,12.8,99.9,51.35,,18.0,,7.1,7.3,2024-01-07 22:56:49.609305230+00:00,timeout,-66.0
,3.4,ESP32-S2,73.0,115.56,13.46,99.9,55.12,,18.0,,6.9,7.26,2024-01-07 23:08:43.239797004+00:00,timeout,-67.0
,3.4,ESP32-S2,73.0,114.69,13.43,99.9,57.42,,18.0,,7.0,7.32,2024-01-07 23:20:37.078111185+00:00,timeout,-68.0
,3.4,ESP32-S2,73.0,114.69,13.05,99.9,59.18,,18.0,,7.1,7.4,2024-01-07 23:32:30.608727240+00:00,timeout,-68.0
,3.4,ESP32-S2,73.0,114.81,13.42,99.9,60.78,,18.0,,7.1,7.51,2024-01-07 23:44:24.137197389+00:00,timeout,-68.0
,3.4,ESP32-S2,73.0,112.22,13.24,99.9,58.03,,18.0,,7.1,7.5,2024-01-07 23:56:18.175864480+00:00,timeout,-68.0
,3.4,ESP32-S2,73.0,114.69,13.43,99.9,52.75,,18.0,,7.0,7.21,2024-01-08 00:08:11.195503249+00:00,timeout,-68.0
,3.4,ESP32-S2,73.0,115.93,12.05,99.8,49.67,,18.0,,6.5,6.81,2024-01-08 00:20:04.831740312+00:00,timeout,-66.0
,3.4,ESP32-S2,73.0,114.94,13.02,99.9,53.06,,18.0,,6.3,6.71,2024-01-08 00:31:58.367772456+00:00,timeout,-66.0
,3.4,ESP32-S2,73.0,113.09,13.05,99.9,56.67,,18.0,,6.4,6.79,2024-01-08 00:43:52.204557643+00:00,timeout,-66.0
,3.4,ESP32-S2,73.0,111.6,13.7,99.9,58.56,,18.0,,6.5,6.9,2024-01-08 00:55:46.748472195+00:00,timeout,-67.0
,3.4,ESP32-S2,73.0,111.85,13.9,99.9,60.35,,18.0,,6.7,7.04,2024-01-08 01:07:39.869214607+00:00,timeout,-67.0
,3.4,ESP32-S2,73.0,112.96,12.88,99.9,61.96,,18.0,,6.8,7.19,2024-01-08 01:19:34.086344426+00:00,timeout,-68.0
,3.4,ESP32-S2,73.0,113.46,12.69,99.9,60.5,,18.0,,6.9,7.29,2024-01-08 01:31:27.748344839+00:00,timeout,-68.0
,3.4,ESP32-S2,73.0,113.46,12.92,99.9,54.26,,18.0,,6.7,7.05,2024-01-08 01:43:21.586360101+00:00,timeout,-67.0
,3.4,ESP32-S2,73.0,113.46,12.37,99.9,49.97,,18.0,,6.4,6.65,2024-01-08 01:55:16.035107026+00:00,timeout,-67.0
,3.4,ESP32-S2,73.0,114.57,12.98,99.9,52.51,,18.0,,6.2,6.47,2024-01-08 02:07:08.987472690+00:00,timeout,-67.0
,3.4,ESP32-S2,73.0,113.83,12.38,99.9,56.57,,18.0,,6.2,6.54,2024-01-08 02:19:02.686261163+00:00,timeout,-66.0
,3.4,ESP32-S2,73.0,112.35,13.03,99.9,58.75,,18.0,,6.2,6.66,2024-01-08 02:30:56.529203306+00:00,timeout,-67.0
,3.4,ESP32-S2,73.0,112.59,13.15,99.9,60.43,,18.0,,6.4,6.82,2024-01-08 02:42:50.361810674+00:00,timeout,-67.0
,2.4,ESP32-S2,73.0,112.35,12.64,99.9,62.1,,18.0,,6.6,6.98,2024-01-08 02:54:43.857948264+00:00,timeout,-67.0
,3.4,ESP32-S2,73.0,115.8,12.49,99.9,62.21,,18.0,,6.7,7.13,2024-01-08 03:06:38.044231216+00:00,timeout,-67.0
,3.4,ESP32-S2,73.0,110.74,11.95,99.9,56.63,,18.0,,6.7,6.99,2024-01-08 03:18:31.770289993+00:00,timeout,-66.0
,3.4,ESP32-S2,73.0,111.98,12.88,99.9,51.69,,18.0,,6.3,6.63,2024-01-08 03:30:25.093586762+00:00,timeout,-66.0
,3.4,ESP32-S2,73.0,112.47,12.58,99.9,52.51,,18.0,,6.1,6.4,2024-01-08 03:42:18.425170034+00:00,timeout,-67.0
,3.4,ESP32-S2,73.0,112.84,11.56,99.9,56.42,,18.0,,6.1,6.44,2024-01-08 03:54:12.563731524+00:00,timeout,-66.0
,3.4,ESP32-S2,73.0,112.22,11.19,99.9,58.91,,18.0,,6.2,6.55,2024-01-08 04:06:05.892595683+00:00,timeout,-67.0
,3.4,ESP32-S2,73.0,114.81,12.96,99.8,60.68,,18.0,,6.2,6.7,2024-01-08 04:18:00.144520031+00:00,timeout,-67.0
,3.4,ESP32-S2,73.0,113.33,12.52,99.9,62.1,,18.0,,6.4,6.86,2024-01-08 04:29:53.565684574+00:00,timeout,-67.0
,2.4,ESP32-S2,73.0,112.72,11.28,99.9,66.43,,18.0,,6.8,7.47,2024-01-08 04:41:47.404859139+00:00,timeout,-72.0
,3.4,ESP32-S2,73.0,111.73,13.8,99.8,59.64,,18.0,,6.8,7.33,2024-01-08 04:53:41.646267135+00:00,timeout,-71.0
,3.4,ESP32-S2,73.0,111.73,11.93,99.9,57.39,,18.0,,6.8,7.25,2024-01-08 05:05:34.563177817+00:00,timeout,-66.0
,3.4,ESP32-S2,73.0,112.22,11.01,99.9,53.2,,18.0,,6.5,6.78,2024-01-08 05:17:28.096532776+00:00,timeout,-66.0
,3.4,ESP32-S2,73.0,112.84,11.56,99.9,56.49,,18.0,,6.3,6.67,2024-01-08 05:29:22.010639126+00:00,timeout,-66.0
,3.4,ESP32-S2,73.0,111.23,11.79,99.9,59.14,,18.0,,6.3,6.72,2024-01-08 05:41:15.976883060+00:00,timeout,-67.0
,3.4,ESP32-S2,73.0,111.98,11.83,99.9,60.83,,18.0,,6.4,6.82,2024-01-08 05:53:09.726931455+00:00,timeout,-66.0
,3.4,ESP32-S2,73.0,99.63,11.08,99.9,62.29,,18.0,,6.5,6.95,2024-01-08 06:05:03.852941706+00:00,timeout,-58.0
,3.4,ESP32-S2,73.0,113.46,12.21,99.9,64.13,,18.0,,6.8,7.22,2024-01-08 06:16:57.790219307+00:00,timeout,-66.0
,3.4,ESP32-S2,73.0,112.59,12.6,99.9,70.57,,18.0,,6.9,7.59,2024-01-08 06:28:51.891744637+00:00,timeout,-67.0
,3.4,ESP32-S2,73.0,112.47,11.85,99.9,57.57,,18.0,,6.9,7.31,2024-01-08 06:40:45.875159526+00:00,timeout,-69.0
,3.4,ESP32-S2,73.0,112.96,13.27,99.9,53.13,,18.0,,6.6,6.85,2024-01-08 06:52:39.298722540+00:00,timeout,-68.0
,3.4,ESP32-S2,73.0,113.33,12.44,99.9,55.86,,18.0,,6.4,6.68,2024-01-08 07:04:32.624168622+00:00,timeout,-67.0
,3.4,ESP32-S2,73.0,112.84,12.07,99.9,58.97,,18.0,,6.3,6.71,2024-01-08 07:16:26.152718857+00:00,timeout,-66.0
,2.4,ESP32-S2,73.0,112.84,12.48,99.9,60.81,,18.0,,6.4,6.81,2024-01-08 07:28:19.890605803+00:00,timeout,-63.0
,3.4,ESP32-S2,73.0,112.72,12.38,99.9,62.34,,18.0,,6.5,6.93,2024-01-08 07:40:13.896341508+00:00,timeout,-66.0
,3.4,ESP32-S2,73.0,110.99,12.29,99.9,64.82,,18.0,,6.8,7.3,2024-01-08 07:52:08.175998170+00:00,timeout,-67.0
,3.4,ESP32-S2,73.0,114.94,12.56,99.9,62.41,,18.0,,6.9,7.32,2024-01-08 08:04:01.807242397+00:00,timeout,-66.0
,2.4,ESP32-S2,73.0,112.35,13.41,99.9,56.69,,18.0,,6.8,7.05,2024-01-08 08:15:54.729508832+00:00,timeout,-66.0
,3.4,ESP32-S2,73.0,112.1,11.77,99.9,53.25,,18.0,,6.4,6.7,2024-01-08 08:27:49.186417943+00:00,timeout,-65.0
,3.4,ESP32-S2,73.0,111.98,13.03,99.9,56.03,,18.0,,6.2,6.54,2024-01-08 08:39:43.113152187+00:00,timeout,-66.0
,3.4,ESP32-S2,73.0,113.21,12.67,99.9,59.26,,18.0,,6.3,6.6,2024-01-08 08:51:36.746833429+00:00,timeout,-66.0
,2.4,ESP32-S2,73.0,110.62,12.4,99.8,60.92,,18.0,,6.2,6.72,2024-01-08 09:03:31.099021349+00:00,timeout,-66.0
,3.4,ESP32-S2,73.0,113.95,12.78,99.9,62.44,,18.0,,6.5,6.85,2024-01-08 09:15:24.418543938+00:00,timeout,-66.0
,3.4,ESP32-S2,73.0,112.47,12.82,99.9,63.71,,18.0,,6.5,6.99,2024-01-08 09:27:18.560980607+00:00,timeout,-66.0
,2.4,ESP32-S2,73.0,112.22,13.24,99.8,64.05,,18.0,,6.6,7.12,2024-01-08 09:39:13.018285215+00:00,timeout,-66.0
,3.4,ESP32-S2,73.0,112.84,12.4,99.9,58.77,,18.0,,6.7,7.01,2024-01-08 09:51:05.830338934+00:00,timeout,-65.0
,3.4,ESP32-S2,73.0,112.35,13.63,99.9,53.86,,18.0,,6.4,6.67,2024-01-08 10:02:59.473309221+00:00,timeout,-65.0
,3.4,ESP32-S2,73.0,109.75,12.82,99.9,54.19,,18.0,,6.1,6.41,2024-01-08 10:14:53.308839780+00:00,timeout,-64.0
,3.4,ESP32-S2,73.0,111.98,12.8,99.8,57.99,,18.0,,6.0,6.45,2024-01-08 10:26:48.056361996+00:00,timeout,-65.0
,2.4,ESP32-S2,73.0,113.7,13.24,99.9,60.08,,18.0,,6.2,6.54,2024-01-08 10:38:41.484518349+00:00,timeout,-65.0
,3.4,ESP32-S2,73.0,111.48,12.68,99.9,61.66,,18.0,,6.3,6.68,2024-01-08 10:50:36.246066189+00:00,timeout,-67.0
,2.4,ESP32-S2,73.0,112.22,13.24,99.8,63.01,,18.0,,6.3,6.83,2024-01-08 11:02:30.281065436+00:00,timeout,-66.0
,3.4,ESP32-S2,73.0,109.88,12.16,99.9,64.38,,18.0,,6.6,6.99,2024-01-08 11:14:23.304078117+00:00,timeout,-66.0
,3.4,ESP32-S2,73.0,111.36,13.34,99.9,61.51,,18.0,,6.6,7.03,2024-01-08 11:26:16.831535060+00:00,timeout,-65.0
,3.4,ESP32-S2,73.0,112.1,13.06,99.9,55.58,,18.0,,6.5,6.77,2024-01-08 11:38:10.973222305+00:00,timeout,-65.0
,3.4,ESP32-S2,73.0,113.33,12.44,99.9,52.23,,18.0,,6.2,6.38,2024-01-08 11:50:04.199590213+00:00,timeout,-65.0
,3.4,ESP32-S2,73.0,109.14,13.05,99.9,55.06,,18.0,,6.0,6.26,2024-01-08 12:01:58.034561910+00:00,timeout,-64.0
,3.4,ESP32-S2,73.0,111.6,11.65,99.9,58.62,,18.0,,6.0,6.33,2024-01-08 12:13:51.976140206+00:00,timeout,-65.0
,2.4,ESP32-S2,73.0,110.49,12.43,99.8,60.47,,18.0,,6.0,6.45,2024-01-08 12:25:48.274447811+00:00,timeout,-65.0
,3.4,ESP32-S2,73.0,110.0,12.93,99.8,62.09,,18.0,,6.1,6.6,2024-01-08 12:37:40.172103183+00:00,timeout,-64.0
,3.4,ESP32-S2,73.0,113.09,12.1,99.9,63.56,,18.0,,6.3,6.76,2024-01-08 12:49:33.592596140+00:00,timeout,-65.0
,2.4,ESP32-S2,73.0,110.74,12.36,99.9,64.75,,18.0,,6.5,6.92,2024-01-08 13:01:27.123366303+00:00,timeout,-65.0
,2.4,ESP32-S2,73.0,113.95,12.46,99.9,61.15,,18.0,,6.6,6.94,2024-01-08 13:13:20.552536463+00:00,timeout,-65.0
,3.4,ESP32-S2,73.0,110.62,11.99,99.9,55.69,,18.0,,6.4,6.67,2024-01-08 13:25:14.084538733+00:00,timeout,-64.0
,2.4,ESP32-S2,73.0,110.74,12.28,99.9,53.48,,18.0,,6.1,6.33,2024-01-08 13:37:07.066599444+00:00,timeout,-64.0
,3.4,ESP32-S2,73.0,109.38,12.64,99.9,56.6,,18.0,,6.0,6.28,2024-01-08 13:49:01.147147116+00:00,timeout,-64.0
,3.4,ESP32-S2,73.0,110.12,12.11,99.9,59.55,,18.0,,6.0,6.36,2024-01-08 14:00:55.087739458+00:00,timeout,-64.0
,3.4,ESP32-S2,73.0,111.11,11.83,99.9,61.29,,18.0,,6.1,6.48,2024-01-08 14:12:49.219705038+00:00,timeout,-64.0
,2.4,ESP32-S2,73.0,110.62,11.99,99.9,62.82,,18.0,,6.2,6.62,2024-01-08 14:24:43.261018909+00:00,timeout,-65.0
,3.4,ESP32-S2,73.0,110.0,12.13,99.9,64.09,,18.0,,6.3,6.79,2024-01-08 14:36:36.858797137+00:00,timeout,-65.0
,3.4,ESP32-S2,73.0,110.86,11.91,99.9,64.48,,18.0,,6.5,6.93,2024-01-08 14:48:30.750434071+00:00,timeout,-65.0
,3.4,ESP32-S2,73.0,109.88,12.16,99.9,59.44,,18.0,,6.4,6.84,2024-01-08 15:00:24.463608362+00:00,timeout,-65.0
,3.4,ESP32-S2,73.0,109.88,12.16,99.9,54.61,,18.0,,6.3,6.53,2024-01-08 15:12:18.308138058+00:00,timeout,-64.0
,3.4,ESP32-S2,73.0,109.88,12.16,99.9,54.73,,18.0,,6.0,6.27,2024-01-08 15:24:11.631249487+00:00,timeout,-64.0
,3.4,ESP32-S2,73.0,110.37,12.05,99.9,58.3,,18.0,,5.9,6.29,2024-01-08 15:36:04.957730695+00:00,timeout,-64.0
,3.4,ESP32-S2,73.0,109.63,12.6,99.9,60.4,,18.0,,5.9,6.39,2024-01-08 15:47:57.988060803+00:00,timeout,-65.0
